e0,e1,e2,e3,e4,e5
-0.013125464587237307,0.000988881047395082,-0.00012388882051369703,8.759777795139273e-05,5.384669258547035e-08,4.984583087007318e-10
-0.015303506780441494,0.0011433087544699117,-0.00014119187288178607,9.773021907973012e-05,5.825828687864776e-08,5.137382813200354e-10
-0.017796130617216552,0.0013182732942787173,-0.00016045130939277256,0.00010869466026022772,6.280582040516586e-08,5.270408193943495e-10
-0.020628255762517252,0.001514969142746326,-0.00018169710731236904,0.00012042420716194305,6.740749158706215e-08,5.375410335693567e-10
-0.023819089492566,0.001734082972024482,-0.00020488606542060436,0.00013279874787092513,7.195401790356265e-08,5.442821335633762e-10
-0.027379840607783874,0.0019756355064898716,-0.00022988588446725894,0.00014563838015840648,7.630850605636916e-08,5.462117240374237e-10
-0.031311924110552815,0.0022388662792174425,-0.0002564657104226348,0.0001587021612868748,8.030974278593968e-08,5.422439479324306e-10
-0.03560608176244667,0.0025221906918258246,-0.0002842962197727473,0.00017169368048771083,8.377923325795926e-08,5.313431795343444e-10
-0.040242670560434506,0.0028232447218048003,-0.00031296039779530645,0.0001842734970974755,8.653142887635649e-08,5.126190090335762e-10
-0.0451930872411236,0.003139011395878898,-0.00034197358390434325,0.00019607681879337495,8.838576392119691e-08,4.854182748535389e-10
-0.05042202007397704,0.003466003611527925,-0.00037080921532627726,0.00020673362299596196,8.917871572305487e-08,4.4939902060543784e-10
-0.05589006447904962,0.0038004680681486386,-0.0003989258534263396,0.00021588820401422328,8.877425914517795e-08,4.045786582095731e-10
-0.06155624802191323,0.004138577289558305,-0.0004257916537482938,0.00022321579730673867,8.70716634805259e-08,3.5135144444606517e-10
-0.067380140882689,0.0044765873139613575,-0.000450903895374979,0.00022843504138451992,8.401027081971978e-08,2.9047860139815545e-10
-0.07332339934207882,0.004810951521244858,-0.0004738027699021298,0.0002313160918562065,7.957145389745084e-08,2.230556738596128e-10
-0.07935073549132683,0.005138391542547223,-0.0004940798240935687,0.00023168491033395865,7.377825855957003e-08,1.5046415290136931e-10
-0.08543039673641778,0.00545593237427671,-0.0005113820890125096,0.00022942456635987072,6.669332078531054e-08,7.431379495883684e-11
-0.09153427556126749,0.005760911061552896,-0.0005254131008000476,0.00022447441259755617,5.841559346698105e-08,-3.6205227807057404e-12
-0.09763776995954578,0.006050967953348106,-0.0005359319044542256,0.00021682785720006695,4.9076301400988285e-08,-8.14634932876327e-11
-0.10371949578499096,0.006324027899375762,-0.0005427508949098378,0.00020652926942898065,3.883442225962625e-08,-1.5730251790061048e-10
-0.10976092705436788,0.006578276793617947,-0.0005457330957933157,0.0001936703777416407,2.7871896230155822e-08,-2.2924876829471605e-10
-0.11574601635484866,0.006812137078452094,-0.0005447892582829725,0.0001783863799688866,1.6388694243682664e-08,-2.9549452749291177e-10
-0.12166082808793703,0.007024244404396211,-0.0005398749975041306,0.00016085188729608136,4.597834726152927e-09,-3.5436568056399596e-10
-0.12749320293860916,0.007213426615556325,-0.0005309880698015779,0.00014127676176058703,-7.2795856671794585e-09,-4.043685626825316e-10
-0.1332324621123728,0.007378685543163349,-0.0005181658214707901,0.00011990187202801958,-1.90192931977214e-08,-4.442308301151531e-10
-0.13886915356091395,0.0075191816598873225,-0.0005014827971486162,9.699477584114411e-05,-3.039861834206485e-08,-4.729353946533835e-10
-0.1443948386488834,0.007634221401137424,-0.00048104847447126174,7.284533297322885e-05,-4.120110386981338e-08,-4.897475215561145e-10
-0.1498019156922999,0.007723246835841707,-0.0004570050834164332,4.776125480536239e-05,-5.122088641418761e-08,-4.942337684141709e-10
-0.15508347591065016,0.007785827323399497,-0.0004295254686503685,2.2063602435100678e-05,-6.026679450424672e-08,-4.862729853499238e-10
-0.16023318714398446,0.007821652794254062,-0.00039881095760038027,-3.917747676100038e-06,-6.816610739712319e-08,-4.660597022055288e-10
-0.16524520089615563,0.00783052831787848,-0.00036508920355782736,-2.9848644418156542e-05,-7.476792062249932e-08,-4.3409910748320207e-10
-0.17011407868210118,0.0078123696604780616,-0.000328611980440294,-5.5395176695148504e-05,-7.994606610234174e-08,-3.9119385607133117e-10
-0.1748347341586832,0.0077671995771536355,-0.000289652913061195,-8.022812447875804e-05,-8.360154130919921e-08,-3.3842356997923336e-10
-0.1794023880325356,0.007695144624891943,-0.00024850513343148574,-0.0001040273048908414,-8.566440693576651e-08,-2.771177417008971e-10
-0.18381253322364519,0.007596432321021637,-0.0002054788595299365,-0.00012648576952092327,-8.609512347274686e-08,-2.088217640780966e-10
-0.18806090820002977,0.007471388505582338,-0.0001608988980572964,-0.00014731380807208919,-8.488530298572307e-08,-1.3525806951689343e-10
-0.19214347677896287,0.007320434795105431,-0.00011510207696440997,-0.00016624271354982067,-8.205786488497834e-08,-5.828212609922519e-11
-0.1960564130137443,0.00714408603978907,-6.843461705885448e-05,-0.00018302826544798882,-7.766659385711665e-08,2.0164182872409755e-11
-0.1997960900553234,0.0069429477163791345,-2.124945483099923e-05,-0.00019745388962769418,-7.179510930725004e-08,9.810174427387048e-11
-0.20335907210136486,0.006717713205777009,2.609646912008039e-05,-0.00020933345670889875,-6.45552663476961e-08,1.7356413241869272e-10
-0.2067421087272759,0.006469160918010941,7.32449399684684e-05,-0.0002185136846835802,-5.608501914936129e-08,2.4464733767994033e-10
-0.2099421310412869,0.0061981512382475075,0.00011983919949632749,-0.00022487611600023437,-4.654578758951329e-08,3.0955768448547297e-10
-0.21295624922373999,0.0059056232764275705,0.0001655266596668532,-0.00022833864445066324,-3.6119377447190083e-08,3.6665732657664764e-10
-0.21578175110552295,0.005592591410291911,0.0002099615802008331,-0.00022885657270964226,-2.5004512318642473e-08,4.1450545843478645e-10
-0.2184161015152604,0.0052601416173396615,0.00025280769120779583,-0.00022642318723103792,-1.3413043990365531e-08,4.5189466673208557e-10
-0.22085694218456345,0.0049094275959217625,0.00029374074197458606,-0.00022106984329211583,-1.5659123176505684e-09,4.778815407377479e-10
-0.22310209204683448,0.004541666679422733,0.0003324509573051118,-0.0002128655592028653,1.031106708110737e-08,4.918103041180817e-10
-0.22514954780235213,0.0041581355505329,0.0003686453833064016,-0.00020191612496843708,2.1991507821359462e-08,4.933293827799303e-10
-0.22699748465024197,0.0037601657650739016,0.00040205010520874416,-0.00018836273691853511,3.3252768360242e-08,4.824005401574355e-10
-0.22864425711129874,0.003349139096862145,0.0004324123206726828,-0.0001723801759074806,4.388019666988254e-08,4.592994972961505e-10
-0.23008839988164081,0.0029264827167310844,0.0004595022530543815,-0.00015417455256387227,5.367122171455192e-08,4.2460904786269175e-10
-0.23132862867259554,0.002493664220195835,0.0004831148902609477,-0.00013398064864636867,6.243921518054998e-08,3.7920471538025323e-10
-0.23236384099997637,0.002052186519335184,0.0005030715361052413,-0.00011205888877046811,7.001704878046945e-08,3.2423216464339546e-10
-0.23319311689809444,0.0016035826153982492,0.0005192211624731667,-8.869198153751939e-05,7.626027992267687e-08,2.6107841726872193e-10
-0.23381571953357824,0.0011494102693512444,0.0005314415520886761,-6.418127336374366e-05,8.104990504902637e-08,1.9133695182074294e-10
-0.23423109571075024,0.000691246588225322,0.00053964022326543,-3.8842862014718725e-05,8.429462812062508e-08,1.167675325347823e-10
-0.2344388762381083,0.0002306825455269453,0.0005437551296116965,-1.3003519951020121e-05,8.593260052663649e-08,3.9251789267788193e-11
-0.23443887623810575,-0.00023068254558008077,0.0005437551296120702,1.3003519951221676e-05,8.59326004096617e-08,-3.9254318433347404e-11
-0.23423109571074358,-0.0006912465882783203,0.0005396402232665967,3.884286201484007e-05,8.429462786530583e-08,-1.167699850758576e-10
-0.23381571953356847,-0.0011494102694041232,0.0005314415520906698,6.41812733637386e-05,8.104990484192039e-08,-1.9133923216070153e-10
-0.23319311689808236,-0.0016035826154508286,0.0005192211624756451,8.869198153734715e-05,7.626027981277266e-08,-2.610805535656971e-10
-0.2323638409999642,-0.0020521865193874373,0.0005030715361082379,0.00011205888877004377,7.001704877821263e-08,-3.242340577578579e-10
-0.2313286286725845,-0.002493664220247857,0.00048311489026455173,0.00013398064864574293,6.243921525809182e-08,-3.792061416695568e-10
-0.2300883998816312,-0.0029264827167827545,0.0004595022530586943,0.00015417455256315572,5.367122190810574e-08,-4.2460976621759847e-10
-0.22864425711129,-0.00334913909691349,0.00043241232067740907,0.0001723801759067382,4.388019698869349e-08,-4.5929942124534306e-10
-0.22699748465023367,-0.003760165765124787,0.0004020501052136311,0.00018836273691774232,3.3252768842072245e-08,-4.823997501158101e-10
-0.22514954780234292,-0.004158135550583279,0.00036864538331124875,0.00020191612496773048,2.199150856047751e-08,-4.93327857304014e-10
-0.22310209204682505,-0.004541666679472415,0.0003324509573097708,0.00021286555920237117,1.0311068080356145e-08,-4.918080816186555e-10
-0.22085694218455354,-0.004909427595970741,0.0002937407419791442,0.00022106984329198684,-1.5659111844532647e-09,-4.778789561772498e-10
-0.21841610151524973,-0.005260141617387944,0.0002528076912122527,0.00022642318723134567,-1.3413042899598493e-08,-4.518917995431364e-10
-0.21578175110551223,-0.005592591410339476,0.00020996158020515274,0.00022885657271051792,-2.5004511309680117e-08,-4.1450230100789024e-10
-0.21295624922372977,-0.005905623276474351,0.00016552665967089485,0.00022833864445226943,-3.611937626629782e-08,-3.666539518457576e-10
-0.20994213104127726,-0.006198151238293358,0.00011983919949998637,0.0002248761160025331,-4.6545786262299545e-08,-3.095541314637853e-10
-0.20674210872726648,-0.006469160918055746,7.324493997179207e-05,0.00021851368468668432,-5.6085017741188e-08,-2.4464372042499787e-10
-0.20335907210135656,-0.0067177132058208995,2.6096469123015044e-05,0.00020933345671293334,-6.455526490690418e-08,-1.7356047732206952e-10
-0.19979609005531626,-0.006942947716422005,-2.1249454828633882e-05,0.0001974538896325277,-7.179510792321412e-08,-9.809808647025068e-11
-0.1960564130137361,-0.0071440860398307585,-6.84346170568861e-05,0.00018302826545347383,-7.766659245326993e-08,-2.0160721645498706e-11
-0.19214347677895352,-0.00732043479514608,-0.00011510207696272827,0.00016624271355598214,-8.205786342439515e-08,5.828527735940259e-11
-0.1880609082000212,-0.0074713885056220414,-0.0001608988980556733,0.00014731380807905163,-8.488530148047841e-08,1.352607863474476e-10
-0.18381253322363691,-0.007596432321060427,-0.00020547885952831234,0.00012648576952870892,-8.609512194314537e-08,2.088238684765563e-10
-0.17940238803252537,-0.007695144624929796,-0.00024850513342980203,0.0001040273048992775,-8.566440545076998e-08,2.7711904119686354e-10
-0.17483473415867254,-0.007767199577190545,-0.00028965291305946045,8.022812448757779e-05,-8.360153983133993e-08,3.3842405923243083e-10
-0.170114078682092,-0.007812369660514129,-0.00032861198043877306,5.539517670433432e-05,-7.994606470060292e-08,3.911935574934024e-10
-0.1652452008961472,-0.007830528317913739,-0.00036508920355670825,2.9848644427485183e-05,-7.476791916892282e-08,4.3409793986907655e-10
-0.16023318714397636,-0.007821652794288559,-0.00039881095759961753,3.917747685567298e-06,-6.816610593924311e-08,4.66057631147592e-10
-0.15508347591064245,-0.00778582732343327,-0.0004295254686501083,-2.206360242549285e-05,-6.026679309823419e-08,4.862700552872617e-10
-0.14980191569229137,-0.007723246835874637,-0.0004570050834166855,-4.77612547955601e-05,-5.122088512980699e-08,4.942302490861154e-10
-0.1443948386488755,-0.007634221401169391,-0.00048104847447199585,-7.284533296338347e-05,-4.1201102539605104e-08,4.897434781650073e-10
-0.13886915356090773,-0.007519181659918379,-0.0005014827971500444,-9.699477583132806e-05,-3.039861692285194e-08,4.729307263291416e-10
-0.13323246211237028,-0.007378685543193395,-0.0005181658214728397,-0.00011990187201835091,-1.9019291817775354e-08,4.442256731975882e-10
-0.12749320293861152,-0.007213426615585356,-0.0005309880698041502,-0.00014127676175117296,-7.279584379567361e-09,4.04362955141271e-10
-0.12166082808794362,-0.007024244404424149,-0.0005398749975074317,-0.00016085188728690982,4.597835841262534e-09,3.543597473603731e-10
-0.11574601635485958,-0.006812137078478957,-0.0005447892582869358,-0.0001783863799600696,1.638869521845186e-08,2.9548832500972595e-10
-0.10976092705438342,-0.006578276793643708,-0.000545733095797855,-0.00019367037773312408,2.7871897177289875e-08,2.29242449614636e-10
-0.1037194957850099,-0.006324027899400259,-0.0005427508949148966,-0.00020652926942081086,3.883442304433245e-08,1.57296354417033e-10
-0.09763776995956706,-0.0060509679533712795,-0.0005359319044597246,-0.00021682785719234855,4.90763020470288e-08,8.145765984377341e-11
-0.09153427556129116,-0.0057609110615747874,-0.000525413100805979,-0.00022447441259019644,5.8415594208398945e-08,3.6149776996917527e-12
-0.08543039673644304,-0.005455932374297305,-0.0005113820890189404,-0.00022942456635284452,6.669332155010457e-08,-7.431903084500085e-11
-0.07935073549135276,-0.005138391542566577,-0.0004940798241005791,-0.00023168491032737437,7.377825937058183e-08,-1.5046892415122883e-10
-0.07332339934210574,-0.004810951521263032,-0.0004738027699096563,-0.0002313160918498181,7.95714549227334e-08,-2.2305995588472406e-10
-0.06738014088271663,-0.004476587313978206,-0.0004509038953828343,-0.000228435041378424,8.401027205331017e-08,-2.9048243587295157e-10
-0.06155624802194043,-0.004138577289573755,-0.0004257916537563136,-0.0002232157973009973,8.707166486413894e-08,-3.513545385014193e-10
-0.0558900644790767,-0.0038004680681627007,-0.0003989258534344092,-0.00021588820400866648,8.877426057729221e-08,-4.0458102527465987e-10
-0.05042202007400456,-0.003466003611540591,-0.000370809215334354,-0.00020673362299065474,8.917871709042287e-08,-4.4940072448990956e-10
-0.04519308724115083,-0.0031390113958903007,-0.00034197358391233176,-0.00019607681878842874,8.838576539662678e-08,-4.85419250126498e-10
-0.04024267056046141,-0.002823244721815028,-0.00031296039780336554,-0.0001842734970927616,8.653143047767909e-08,-5.126192959185129e-10
-0.03560608176247233,-0.0025221906918349917,-0.0002842962197808192,-0.00017169368048324587,8.37792349787809e-08,-5.313428228305245e-10
-0.031311924110577184,-0.0022388662792255857,-0.00025646571043043257,-0.00015870216128281286,8.03097446359414e-08,-5.422430601430681e-10
-0.027379840607807345,-0.0019756355064971735,-0.00022988588447473007,-0.00014563838015484808,7.630850794229286e-08,-5.462103814943247e-10
-0.02381908949258877,-0.0017340829720309406,-0.00020488606542776001,-0.00013279874786773787,7.195401981049422e-08,-5.442802996933439e-10
-0.020628255762539335,-0.0015149691427519456,-0.00018169710731919247,-0.00012042420715921896,6.740749344906604e-08,-5.375388885149876e-10
-0.01779613061723804,-0.0013182732942836402,-0.00016045130939900954,-0.00010869466025790522,6.280582218471207e-08,-5.270384283953295e-10
-0.015303506780462783,-0.0011433087544741878,-0.00014119187288729094,-9.773021907772058e-05,5.8258288571612386e-08,-5.137357493703584e-10
-0.013125464587258375,-0.0009888810473987703,-0.0001238888205184963,-8.759777794956243e-05,5.384669414945512e-08,-4.984556027969909e-10
-0.011233709809552404,-0.000853456849294826,-0.0001084576470050615,-7.832067789670285e-05,4.9627981735330765e-08,-4.818776317119282e-10
-0.00959863375737777,-0.0007353184006299754,-9.477749444287423e-05,-6.988929464951507e-05,4.563823274056283e-08,-4.645408014914207e-10
-0.00819092247386429,-0.0006326888543744661,-8.270678960618277e-05,-6.227095480006094e-05,4.189707300464293e-08,-4.4685841604505613e-10
-0.006982679241596656,-0.0005438241074202628,-7.20954559178903e-05,-5.5418295273834216e-05,3.841182486689727e-08,-4.2913820533556675e-10
-0.005948112893919165,-0.0004670734913353237,-6.279368206761412e-05,-4.92757746600448e-05,3.518105983300831e-08,-4.1160268153771005e-10
-0.005063883808467374,-0.0004009150571803074,-5.4657714802530014e-05,-4.3784426410435125e-05,3.219743788496411e-08,-3.9440832309813415e-10
-0.00430920462452221,-0.0003439719944105527,-4.755332149421726e-05,-3.888513024593467e-05,2.9449864604707272e-08,-3.776614656084686e-10
-0.0036657798482355795,-0.0002950160980217258,-4.135755749150943e-05,-3.4520729876759374e-05,2.6925066047063138e-08,-3.614309987032825e-10
-0.003117649401795593,-0.0002529630034257737,-3.5959374260363754e-05,-3.063730283075607e-05,2.4608700172838574e-08,-3.457582953191753e-10
-0.0026509824870660685,-0.00021686265563509684,-3.125948112430811e-05,-2.718483511600905e-05,2.248611528872043e-08,-3.3066507931839145e-10
-0.0022538526985325263,-0.00018588740342537452,-2.716975903268261e-05,-2.4117494785165496e-05,2.054285153930481e-08,-3.1615893794630933e-10
-0.0019160137468917566,-0.0001593192787341107,-2.3612431792245734e-05,-2.1393646123170575e-05,1.8764957938423245e-08,-3.022380061850786e-10
-0.0016286870306503139,-0.00013653742319728223,-2.0519130284992025e-05,-1.8975704159283898e-05,1.7139180430017293e-08,-2.888935996168309e-10
-0.001384366875065516,-0.00011700621367683612,-1.7829935313680115e-05,-1.682989755161339e-05,1.5653063109603937e-08,-2.761123072045036e-10
-0.0011766458061958675,-0.00010026436899780565,-1.549245048308993e-05,-1.4925985035488573e-05,1.429498996119788e-08,-2.6387792254849457e-10
-0.001000060133013884,-8.591514961803109e-05,-1.3460933767538909e-05,-1.3236954617330578e-05,1.3054188882756588e-08,-2.521723594519444e-10
-0.0008499549156962356,-7.361765874585013e-05,-1.169550171859133e-05,-1.1738723740505072e-05,1.1920710483916074e-08,-2.409765031255274e-10
-0.0007223667803845809,-6.307919448606106e-05,-1.0161411078797973e-05,-1.0409851301169553e-05,1.0885392651164458e-08,-2.3027086635312055e-10
-0.0006139227806303415,-5.4048571966092674e-05,-8.828417037170186e-06,-9.2312675495633e-06,9.939816931585403e-09,-2.2003605059520813e-10
-0.0005217534588717992,-4.631032135221779e-05,-7.670204215236455e-06,-8.186024788363476e-06,9.076260348761448e-09,-2.1025273556064033e-10
-0.0004434183348944526,-3.967966516401763e-05,-6.6638848555533705e-06,-7.259069801775974e-06,8.287646724006328e-09,-2.0090188902748726e-10
-0.0003768421840617512,-3.39981818133347e-05,-5.7895580080277816e-06,-6.437037745632374e-06,7.567498245780772e-09,-1.9196506477333628e-10
-0.0003202606306950693,-2.9130068982530602e-05,-5.029923410633682e-06,-5.708066522026768e-06,6.909888793630737e-09,-1.8342451098433183e-10
-0.00027217375035760007,-2.49589285572871e-05,-4.369943995127561e-06,-5.061630284664275e-06,6.309399335138287e-09,-1.752630650610913e-10
-0.00023130653718123978,-2.1385003302207828e-05,-3.796551353161414e-06,-4.488390547106978e-06,5.761076658884406e-09,-1.6746410693828675e-10
-0.00019657524267540881,-1.832280371016552e-05,-3.2983889915415277e-06,-3.980063324762396e-06,5.260394546402468e-09,-1.6001169637953566e-10
-0.00016705872802881138,-1.5699071147362317e-05,-2.865588721474078e-06,-3.5293007755379597e-06,4.803217420342741e-09,-1.5289051471389065e-10
-0.00014197409208359087,-1.3451030412520989e-05,-2.489576028346756e-06,-3.129585882294436e-06,4.3857677876525434e-09,-1.4608597702997287e-10
-0.0001206559424793896,-1.1524891083391304e-05,-2.1629007469768056e-06,-2.7751388237628563e-06,4.004595044715537e-09,-1.3958411469063003e-10
-0.00010253876894082601,-9.87456254436577e-06,-1.8790898041619476e-06,-2.4608337902666906e-06,3.6565477769805883e-09,-1.3337150900012957e-10
-8.714195672624522e-05,-8.460552430770591e-06,-1.6325191859244942e-06,-2.1821251159410934e-06,3.338748315213937e-09,-1.2743530973592323e-10
-7.405704622033045e-05,-7.249022437496578e-06,-1.4183026420979232e-06,-1.934981708077335e-06,3.048568414264687e-09,-1.2176322526295544e-10
-6.2936902932197e-05,-6.2109790929672476e-06,-1.2321949530407711e-06,-1.7158288565698063e-06,2.7836081011412994e-09,-1.1634348134546178e-10
-5.348651200938157e-05,-5.32158025954441e-06,-1.0705078630310757e-06,-1.5214966039746849e-06,2.5416757435115946e-09,-1.1116480977146328e-10
-4.545515395506657e-05,-4.5595408434252505e-06,-9.300370278383795e-07,-1.349173942533987e-06,2.3207699754718052e-09,-1.0621671609551405e-10
-3.862975453908634e-05,-3.90662354312585e-06,-8.079985369455465e-07,-1.196368186004993e-06,2.1190634853376237e-09,-1.0148886685163354e-10
-3.282923283790323e-05,-3.3472024818235777e-06,-7.019737576370716e-07,-1.060868933881789e-06,1.9348877124991414e-09,-9.697140916434354e-11
-2.7899697686185082e-05,-2.867889301223113e-06,-6.098614125166089e-07,-9.40716111500613e-07,1.7667191534596765e-09,-9.265505489226046e-11
-2.3710365239961978e-05,-2.4572127813161555e-06,-5.298359420198613e-07,-8.341716256196677e-07,1.6131667455951352e-09,-8.853068393069484e-11
-2.0150089441469468e-05,-2.105344328619562e-06,-4.603113283452698e-07,-7.396942281325582e-07,1.47296008973161e-09,-8.458995977375931e-11
-1.712441338381952e-05,-1.8038627662390274e-06,-3.999096651027535e-07,-6.559172247328383e-07,1.3449392348710602e-09,-8.082459708237012e-11
-1.4553063396361361e-05,-1.5455528021221362e-06,-3.4743385105116987e-07,-5.816287074679671e-07,1.2280451695847556e-09,-7.722690222552528e-11
-1.23678193795902e-05,-1.3242323528755642e-06,-3.018438659691727e-07,-5.157540249716773e-07,1.1213108761225627e-09,-7.378936608120036e-11
-1.051070490703814e-05,-1.134604593352601e-06,-2.622361588419492e-07,-4.573402380817479e-07,1.0238532761632446e-09,-7.050483540384849e-11
-8.932449086150007e-06,-9.721311911696176e-07,-2.2782574121914662e-07,-4.0554233542281075e-07,9.348660289793693e-10,-6.736640010767724e-11
-7.5911793730109884e-06,-8.329236931161458e-07,-1.9793062985696868e-07,-3.5961100993103546e-07,8.536130187759244e-10,-6.436758281759109e-11
-6.451310666061892e-06,-7.136504644100026e-07,-1.719583304581604e-07,-3.1888181982818047e-07,7.794220654817834e-10,-6.15022656659068e-11
-5.482601207642643e-06,-6.114569535837248e-07,-1.4939409513977385e-07,-2.8276557687566407e-07,7.11679392077169e-10,-5.87644727741118e-11
-4.659350246307787e-06,-5.238973753877527e-07,-1.2979072063935187e-07,-2.507398235839651e-07,6.498244255196439e-10,-5.6148542576967e-11
-3.959716175401323e-06,-4.4887617666800796e-07,-1.1275968524515137e-07,-2.2234127521065176e-07,5.933454360399586e-10,-5.364920383859679e-11
-3.3651370559789863e-06,-3.8459788357868697e-07,-9.796344855500541e-08,-1.9715911864948025e-07,5.417753144715715e-10,-5.1261155871239225e-11
-2.85983815340364e-06,-3.2952413075303553e-07,-8.510876224912542e-08,-1.748290685968693e-07,4.946874523039554e-10,-4.8979338971157984e-11
-2.430413418614789e-06,-2.823368440662193e-07,-7.394085770897409e-08,-1.5502809817505986e-07,4.5169226926754475e-10,-4.679907692932632e-11
-2.0654698153734245e-06,-2.419066952431197e-07,-6.423839672721354e-08,-1.3746976647165862e-07,4.124338802466243e-10,-4.47157936519774e-11
-1.7553250509754721e-06,-2.0726607380056125e-07,-5.580908500518344e-08,-1.219000744641789e-07,3.765874816284907e-10,-4.2725252984277504e-11
-1.4917506955543674e-06,-1.7758592957330403e-07,-4.8485861002235036e-08,-1.0809379057494812e-07,3.4385660083555467e-10,-4.082334471212402e-11
-1.2677538763700995e-06,-1.5215593080976404e-07,-4.2123584769430773e-08,-9.585119293554052e-08,3.139704548263594e-10,-3.900614206923575e-11
-1.0773917492298787e-06,-1.30367464017509e-07,-3.659616139113962e-08,-8.499518003027507e-08,2.8668184729354637e-10,-3.726992808596329e-11
-9.156138291401321e-07,-1.116990681374143e-07,-3.1794042029752694e-08,-7.536870854273106e-08,2.6176511018769566e-10,-3.561103037244544e-11
-7.781279968011424e-07,-9.570395439234023e-08,-2.7622053009283204e-08,-6.683252185758337e-08,2.3901388606662947e-10,-3.4025928950587713e-11
-6.612866253582334e-07,-8.199931335489864e-08,-2.3997508999431224e-08,-5.926313533616795e-08,2.1824009072216246e-10,-3.251126481157584e-11
-5.619898040414883e-07,-7.025715326075044e-08,-2.0848574750476777e-08,-5.255105019805014e-08,1.99271771990712e-10,-3.106399331273765e-11
-4.776030963076032e-07,-6.019645024314157e-08,-1.811284124434843e-08,-4.659916924889855e-08,1.819520079166151e-10,-2.968113292655228e-11
-4.058876441920024e-07,-5.157642254454218e-08,-1.573608849518847e-08,-4.1321392570654463e-08,1.661375677873419e-10,-2.8360061742049694e-11
-3.449407696362749e-07,-4.419076797164209e-08,-1.3671211336850243e-08,-3.664137176737275e-08,1.516975646098465e-10,-2.709778074321292e-11
-2.931454949879506e-07,-3.786272645389406e-08,-1.1877285631238409e-08,-3.24914056223226e-08,1.3851252928542787e-10,-2.589162844171956e-11
-2.4912764428187005e-07,-3.244084949847129e-08,-1.031875742565253e-08,-2.8811460521653043e-08,1.2647345221933025e-10,-2.473914895444402e-11
-2.117193821980954e-07,-2.779537590308244e-08,-8.964738052651874e-09,-2.5548302425415063e-08,1.15480759835184e-10,-2.3637903453862686e-11
-1.7992823306824568e-07,-2.381512614551236e-08,-7.788391940109739e-09,-2.2654726543590136e-08,1.0544354236074696e-10,-2.258576174461658e-11
-1.5291074793339076e-07,-2.040484116004666e-08,-6.766404893525392e-09,-2.0088874318124063e-08,9.627864609320141e-11,-2.158049044317397e-11
-1.2995012802725967e-07,-1.7482902921772127e-08,-5.87852235747838e-09,-1.7813628003695668e-08,8.791043458659007e-11,-2.0619847862316076e-11
-1.1043720543288825e-07,-1.4979381166183153e-08,-5.107146961882583e-09,-1.5796073805257184e-08,8.026942864562813e-11,-1.970187875294299e-11
-9.3854285104963e-08,-1.2834359362147381e-08,-4.436990893273545e-09,-1.4007025888340573e-08,7.329255586962971e-11,-1.8824779208878855e-11
-7.976140640061326e-08,-1.0996501008003512e-08,-3.8547723098762534e-09,-1.2420603842521557e-08,6.692219647099744e-11,-1.798667032439778e-11
-6.778467261375701e-08,-9.421820895460602e-09,-3.348951943051137e-09,-1.1013858445948563e-08,6.110550538381693e-11,-1.718593152753726e-11
-5.760632962935786e-08,-8.072632274920993e-09,-2.9095049256895554e-09,-9.76643972290006e-09,5.579439420183771e-11,-1.6420878198441688e-11
-4.89563360261904e-08,-6.916645159520188e-09,-2.5277218819687855e-09,-8.660302360771356e-09,5.094485460840361e-11,-1.5689937704035513e-11
-4.160519984377424e-08,-5.926193342776182e-09,-2.1960361295122634e-09,-7.679445072420118e-09,4.651671215951857e-11,-1.49915024901194e-11
-3.535788776972778e-08,-5.077572563010699e-09,-1.9078739086011547e-09,-6.809678643039183e-09,4.247360263912503e-11,-1.4324083828964541e-11
-3.0048653414853674e-08,-4.350472725266312e-09,-1.6575241330594889e-09,-6.038421124085806e-09,3.8781881680758136e-11,-1.368639542507649e-11
-2.553663736215216e-08,-3.727492452678118e-09,-1.4400250301035328e-09,-5.354515581769608e-09,3.541105158278895e-11,-1.3077104719433495e-11
-2.170213210293423e-08,-3.193721973400164e-09,-1.2510659737882346e-09,-4.748068664974434e-09,3.233327631477331e-11,-1.2494912215657029e-11
-1.8443404798396198e-08,-2.7363865333249004e-09,-1.0869019753143806e-09,-4.210307239928815e-09,2.9523025057701257e-11,-1.1938655159571495e-11
-1.5673998085804012e-08,-2.3445407959356862e-09,-9.442793730448457e-10,-3.733452113556706e-09,2.6957080102863952e-11,-1.140726001334882e-11
-1.332043738241049e-08,-2.0088066756382037e-09,-8.203716388256062e-10,-3.3106051042606937e-09,2.461409881031076e-11,-1.0899607376292977e-11
-1.1320280717762423e-08,-1.7211491031339478e-09,-7.127229299939685e-10,-2.9356493521986495e-09,2.2474793842858253e-11,-1.041465598176941e-11
-9.620461622716688e-09,-1.4746836582681192e-09,-6.191998762352956e-10,-2.603160654372246e-09,2.0521325471574236e-11,-9.951240158689284e-12
-8.175882122622467e-09,-1.2635116252603427e-09,-5.379488833034899e-10,-2.308329385830284e-09,1.8737713787339044e-11,-9.508400900243504e-12
-6.948216485110723e-09,-1.0825791037226806e-09,-4.673595909476885e-10,-2.0468904488356323e-09,1.7109161595444623e-11,-9.085199047152481e-12
-5.90489344892659e-09,-9.275559517099161e-10,-4.0603297260244187e-10,-1.8150617164734864e-09,1.562205070026277e-11,-8.680908261352e-12
